GO	GENE	CLASS
GO:0042254	MYCTH_2293969	BP
GO:0046872	MYCTH_2296800	MF
GO:0006355	MYCTH_2298160	BP
GO:0005840	MYCTH_2311295	CC
GO:0016301	MYCTH_2054249	MF
GO:0016705	MYCTH_101224	MF
GO:0070330	MYCTH_101224	MF
GO:0055085	MYCTH_2304423	BP
GO:0051377	MYCTH_2305041	MF
GO:0016772	MYCTH_2305041	MF
GO:0016705	MYCTH_110187	MF
GO:0006122	MYCTH_2315552	BP
GO:0017056	MYCTH_2295069	MF
GO:0004399	MYCTH_2296153	MF
GO:0046872	MYCTH_2296153	MF
GO:0004635	MYCTH_2296153	MF
GO:0004636	MYCTH_2296153	MF
GO:0044237	MYCTH_110536	BP
GO:0030880	MYCTH_110536	CC
GO:0000956	MYCTH_2298987	BP
GO:0003746	MYCTH_59591	MF
GO:0005524	MYCTH_79619	MF
GO:0004359	MYCTH_79619	MF
GO:0006468	MYCTH_2299464	BP
GO:0005975	MYCTH_86753	BP
GO:0071704	MYCTH_86753	BP
GO:0006298	MYCTH_2308779	BP
GO:0016021	MYCTH_50335	CC
GO:0005840	MYCTH_2307656	CC
GO:0006412	MYCTH_2307656	BP
GO:0016192	MYCTH_2311548	BP
GO:0006265	MYCTH_2294738	BP
GO:0004792	MYCTH_2295614	MF
GO:0005975	MYCTH_2303298	BP
GO:0016020	MYCTH_49425	CC
GO:0030176	MYCTH_49425	CC
GO:0006116	MYCTH_2309784	BP
GO:0006749	MYCTH_2084531	BP
GO:0050660	MYCTH_2084531	MF
GO:0006355	MYCTH_2303722	BP
GO:0006351	MYCTH_2303722	BP
GO:0016192	MYCTH_2299238	BP
GO:0005730	MYCTH_2295624	CC
GO:0006351	MYCTH_117478	BP
GO:0006355	MYCTH_117478	BP
GO:0140658	MYCTH_2070221	NA
GO:0016052	MYCTH_78274	BP
GO:0015165	MYCTH_2127263	MF
GO:0008270	MYCTH_2311995	MF
GO:0006289	MYCTH_2311995	BP
GO:0006457	MYCTH_2296456	BP
GO:0140658	MYCTH_44797	NA
GO:0006481	MYCTH_2303882	BP
GO:0005783	MYCTH_2303882	CC
GO:0016491	MYCTH_37947	MF
GO:0005525	MYCTH_2311655	MF
GO:0006811	MYCTH_2296615	BP
GO:0016021	MYCTH_2308744	CC
GO:0030906	MYCTH_2310754	CC
GO:0016021	MYCTH_2312579	CC
GO:0005524	MYCTH_2312579	MF
GO:0016887	MYCTH_2309139	MF
GO:0000781	MYCTH_2302431	CC
GO:0008569	MYCTH_2310162	MF
GO:0072344	MYCTH_2308922	BP
GO:0008236	MYCTH_2303011	MF
GO:0008081	MYCTH_2303344	MF
GO:0005524	MYCTH_2116402	MF
GO:0009082	MYCTH_68509	BP
GO:0030170	MYCTH_2302426	MF
GO:0005737	MYCTH_2315941	CC
GO:0006007	MYCTH_2315941	BP
GO:0046872	MYCTH_2315941	MF
GO:0005840	MYCTH_2311189	CC
GO:0005975	MYCTH_2302509	BP
GO:0006099	MYCTH_2082917	BP
GO:0070475	MYCTH_2316023	BP
GO:0008198	MYCTH_2298096	MF
GO:0016701	MYCTH_2298096	MF
GO:0005840	MYCTH_2312046	CC
GO:0004427	MYCTH_2313117	MF
GO:0007131	MYCTH_2050486	BP
GO:0005975	MYCTH_2062055	BP
GO:0016758	MYCTH_2304973	MF
GO:0006397	MYCTH_2310189	BP
GO:0042254	MYCTH_2316024	BP
GO:0009298	MYCTH_2308120	BP
GO:0005975	MYCTH_2308120	BP
GO:0016300	MYCTH_2312616	MF
GO:0006493	MYCTH_2310881	BP
GO:0008270	MYCTH_2054216	MF
GO:0016705	MYCTH_77465	MF
GO:0016706	MYCTH_77465	MF
GO:0006397	MYCTH_2294815	BP
GO:0005515	MYCTH_2309206	MF
GO:0006470	MYCTH_2311288	BP
GO:0019948	MYCTH_2311735	MF
GO:0016779	MYCTH_2309321	MF
GO:0031369	MYCTH_2309321	MF
GO:0055085	MYCTH_2111556	BP
GO:0016021	MYCTH_2294375	CC
GO:0005840	MYCTH_2300396	CC
GO:0005737	MYCTH_2300185	CC
GO:0005737	MYCTH_110317	CC
GO:0019752	MYCTH_110317	BP
GO:0016021	MYCTH_2310324	CC
GO:0055085	MYCTH_2310324	BP
GO:0051603	MYCTH_2136659	BP
GO:0005506	MYCTH_2296433	MF
GO:0016020	MYCTH_2298163	CC
GO:0006561	MYCTH_2303701	BP
GO:0055085	MYCTH_2302748	BP
GO:0043631	MYCTH_2299149	BP
GO:0016887	MYCTH_2312905	MF
GO:0051603	MYCTH_2296573	BP
GO:0006355	MYCTH_68580	BP
GO:0030122	MYCTH_2054491	CC
GO:0005544	MYCTH_103611	MF
GO:0003723	MYCTH_2060093	MF
GO:0031267	MYCTH_2311912	MF
GO:0006611	MYCTH_2311912	BP
GO:0006281	MYCTH_2310466	BP
GO:0016757	MYCTH_2308692	MF
GO:0046514	MYCTH_2300436	BP
GO:0006750	MYCTH_2124996	BP
GO:0006307	MYCTH_2298952	BP
GO:0047429	MYCTH_2301223	MF
GO:0016874	MYCTH_2075799	MF
GO:0006468	MYCTH_2296333	BP
GO:0006468	MYCTH_40175	BP
GO:0005524	MYCTH_40175	MF
GO:0006749	MYCTH_2297307	BP
GO:0140658	MYCTH_2296350	NA
GO:0005840	MYCTH_2314934	CC
GO:0006303	MYCTH_2118116	BP
GO:0005506	MYCTH_112815	MF
GO:0016810	MYCTH_2296962	MF
GO:0030620	MYCTH_2298528	MF
GO:0001682	MYCTH_2297740	BP
GO:0006355	MYCTH_2301895	BP
GO:0006511	MYCTH_2055311	BP
GO:0016579	MYCTH_2055311	BP
GO:0006515	MYCTH_2298894	BP
GO:0016887	MYCTH_2298894	MF
GO:0008270	MYCTH_2311252	MF
GO:0009083	MYCTH_95158	BP
GO:0043547	MYCTH_2119434	BP
GO:0006355	MYCTH_2312138	BP
GO:0055085	MYCTH_103794	BP
GO:0005975	MYCTH_2305458	BP
GO:0140658	MYCTH_2297512	NA
GO:0005524	MYCTH_39317	MF
GO:0006886	MYCTH_2310300	BP
GO:0008495	MYCTH_2308352	MF
GO:0016765	MYCTH_2308352	MF
GO:1902600	MYCTH_2088086	BP
GO:0045261	MYCTH_2088086	CC
GO:0005975	MYCTH_114497	BP
GO:0051603	MYCTH_2313535	BP
GO:0019773	MYCTH_2313535	CC
GO:0050660	MYCTH_76450	MF
GO:0004809	MYCTH_2310074	MF
GO:0005524	MYCTH_2304387	MF
GO:0008250	MYCTH_2294104	CC
GO:0005634	MYCTH_2312602	CC
GO:0003949	MYCTH_2304273	MF
GO:0070006	MYCTH_2304303	MF
GO:0005634	MYCTH_2300304	CC
GO:0042773	MYCTH_2054219	BP
GO:0016021	MYCTH_2294037	CC
GO:0005524	MYCTH_2313757	MF
GO:0016705	MYCTH_102965	MF
GO:0003743	MYCTH_2308932	MF
GO:0006396	MYCTH_2304429	BP
GO:0006636	MYCTH_109620	BP
GO:0016798	MYCTH_62175	MF
GO:0005975	MYCTH_62175	BP
GO:0006351	MYCTH_2301131	BP
GO:0030411	MYCTH_102118	MF
GO:0006355	MYCTH_2303596	BP
GO:0005840	MYCTH_2313766	CC
GO:0015075	MYCTH_67016	MF
GO:0016021	MYCTH_88187	CC
GO:0005506	MYCTH_2306212	MF
GO:0000056	MYCTH_2305200	BP
GO:0005524	MYCTH_112905	MF
GO:0016021	MYCTH_112905	CC
GO:0006355	MYCTH_10609	BP
GO:0048015	MYCTH_2305205	BP
GO:0016765	MYCTH_2311811	MF
GO:0018958	MYCTH_2095444	BP
GO:0005634	MYCTH_2310607	CC
GO:0015187	MYCTH_2296934	MF
GO:0004424	MYCTH_2300697	MF
GO:0046961	MYCTH_2311518	MF
GO:0015035	MYCTH_2313331	MF
GO:0008270	MYCTH_112306	MF
GO:0016021	MYCTH_2312260	CC
GO:0006468	MYCTH_2294870	BP
GO:0005515	MYCTH_2303950	MF
GO:0005975	MYCTH_89603	BP
GO:0006097	MYCTH_2298071	BP
GO:0000214	MYCTH_2298733	CC
GO:0006749	MYCTH_2304323	BP
GO:0030729	MYCTH_2301077	MF
GO:0017119	MYCTH_2139199	CC
GO:0006807	MYCTH_2311879	BP
GO:0046872	MYCTH_2306994	MF
GO:0006355	MYCTH_2301100	BP
GO:0005524	MYCTH_2310255	MF
GO:0006355	MYCTH_2294789	BP
GO:0006096	MYCTH_2297503	BP
GO:0005524	MYCTH_2297503	MF
GO:0006002	MYCTH_2297503	BP
GO:0034227	MYCTH_2302405	BP
GO:0051723	MYCTH_2294923	MF
GO:0005887	MYCTH_2299383	CC
GO:0005524	MYCTH_2084467	MF
GO:0016773	MYCTH_67060	MF
GO:0042732	MYCTH_67060	BP
GO:0005975	MYCTH_2297364	BP
GO:0005524	MYCTH_2316220	MF
GO:0005840	MYCTH_78218	CC
GO:0006355	MYCTH_2310172	BP
GO:0006351	MYCTH_2310172	BP
GO:0050660	MYCTH_2305794	MF
GO:0006801	MYCTH_2295915	BP
GO:0006355	MYCTH_2300024	BP
GO:0009927	MYCTH_2097810	MF
GO:0006561	MYCTH_2109970	BP
GO:0005524	MYCTH_2298956	MF
GO:0030126	MYCTH_2088125	CC
GO:0032220	MYCTH_2301578	BP
GO:0003735	MYCTH_2315290	MF
GO:0006351	MYCTH_2311030	BP
GO:0005524	MYCTH_2066841	MF
GO:0006468	MYCTH_2066841	BP
GO:0008061	MYCTH_2308313	MF
GO:0006508	MYCTH_2303668	BP
GO:0018344	MYCTH_2295774	BP
GO:0016579	MYCTH_2302790	BP
GO:0006511	MYCTH_2302790	BP
GO:0006468	MYCTH_2305264	BP
GO:0055085	MYCTH_2298990	BP
GO:0006409	MYCTH_2303666	BP
GO:0030001	MYCTH_54374	BP
GO:0016758	MYCTH_2299267	MF
GO:0005524	MYCTH_2295090	MF
GO:0022900	MYCTH_2304886	BP
GO:0005524	MYCTH_2302831	MF
GO:0140658	MYCTH_2306885	NA
GO:0016226	MYCTH_2306932	BP
GO:0004813	MYCTH_2301080	MF
GO:0005524	MYCTH_2301080	MF
GO:0007165	MYCTH_2145069	BP
GO:0016887	MYCTH_2298487	MF
GO:0030163	MYCTH_2298487	BP
GO:0008270	MYCTH_2306639	MF
GO:0055085	MYCTH_2095369	BP
GO:0005840	MYCTH_36979	CC
GO:0016887	MYCTH_2126564	MF
GO:0009085	MYCTH_2301648	BP
GO:0005524	MYCTH_2301421	MF
GO:0017056	MYCTH_2305509	MF
GO:0017150	MYCTH_2303945	MF
GO:0006749	MYCTH_112025	BP
GO:0006633	MYCTH_115501	BP
GO:0016887	MYCTH_2061173	MF
GO:0031267	MYCTH_2310505	MF
GO:0005975	MYCTH_110061	BP
GO:0005840	MYCTH_2312170	CC
GO:0006355	MYCTH_2116734	BP
GO:0044284	MYCTH_2300398	CC
GO:0030008	MYCTH_2139227	CC
GO:0090522	MYCTH_2305231	BP
GO:0005524	MYCTH_2305754	MF
GO:0016757	MYCTH_2142698	MF
GO:0005524	MYCTH_2054820	MF
GO:0009094	MYCTH_2305104	BP
GO:0006506	MYCTH_2309021	BP
GO:0005525	MYCTH_2306388	MF
GO:0006355	MYCTH_2304154	BP
GO:0006357	MYCTH_69563	BP
GO:0016702	MYCTH_59005	MF
GO:0006725	MYCTH_59005	BP
GO:0030173	MYCTH_2312668	CC
GO:0005524	MYCTH_2309634	MF
GO:0016021	MYCTH_2130134	CC
GO:0008236	MYCTH_2297119	MF
GO:0044255	MYCTH_2299563	BP
GO:0006189	MYCTH_2299583	BP
GO:0009073	MYCTH_2294429	BP
GO:0016592	MYCTH_2311800	CC
GO:0016021	MYCTH_81753	CC
GO:0006487	MYCTH_2307608	BP
GO:0006367	MYCTH_2086212	BP
GO:0005840	MYCTH_2303817	CC
GO:0050661	MYCTH_2060008	MF
GO:0005634	MYCTH_2312334	CC
GO:0005975	MYCTH_80304	BP
GO:0016616	MYCTH_2301113	MF
GO:0070403	MYCTH_2301113	MF
GO:0006525	MYCTH_2309375	BP
GO:0050660	MYCTH_2309210	MF
GO:0006355	MYCTH_2300935	BP
GO:0006351	MYCTH_2300935	BP
GO:0006974	MYCTH_2307484	BP
GO:0055085	MYCTH_2305976	BP
GO:0008236	MYCTH_2295699	MF
GO:0016192	MYCTH_2298407	BP
GO:0006351	MYCTH_53224	BP
GO:0006355	MYCTH_53224	BP
GO:0016887	MYCTH_2312029	MF
GO:0008270	MYCTH_2107812	MF
GO:0005840	MYCTH_2075489	CC
GO:0006508	MYCTH_2306004	BP
GO:0005975	MYCTH_77082	BP
GO:0005509	MYCTH_77082	MF
GO:0008278	MYCTH_2294252	CC
GO:0036424	MYCTH_2298134	MF
GO:0006470	MYCTH_2304655	BP
GO:0005739	MYCTH_2300709	CC
GO:0006807	MYCTH_2301452	BP
GO:0055085	MYCTH_2295353	BP
GO:0016052	MYCTH_2298086	BP
GO:0005506	MYCTH_2308895	MF
GO:0006555	MYCTH_2314160	BP
GO:0032543	MYCTH_2307426	BP
GO:0005852	MYCTH_2303429	CC
GO:0006355	MYCTH_2313964	BP
GO:0005524	MYCTH_2301930	MF
GO:0005840	MYCTH_75107	CC
GO:0006468	MYCTH_2297718	BP
GO:0005524	MYCTH_2144279	MF
GO:0006468	MYCTH_2144279	BP
GO:0005975	MYCTH_112050	BP
GO:0050660	MYCTH_2297849	MF
GO:0016570	MYCTH_2298931	BP
GO:0008270	MYCTH_2124937	MF
GO:0005524	MYCTH_2109153	MF
GO:0005975	MYCTH_48804	BP
GO:0016757	MYCTH_2305857	MF
GO:0016573	MYCTH_2294249	BP
GO:0005952	MYCTH_2138041	CC
GO:0022857	MYCTH_2117048	MF
GO:0016021	MYCTH_2117048	CC
GO:0004515	MYCTH_2306323	MF
GO:0009058	MYCTH_2306323	BP
GO:0016779	MYCTH_2306323	MF
GO:0016598	MYCTH_2312042	BP
GO:0016742	MYCTH_2078128	MF
GO:0006189	MYCTH_2078128	BP
GO:0070122	MYCTH_109530	MF
GO:0005737	MYCTH_109530	CC
GO:0004540	MYCTH_2296381	MF
GO:0004818	MYCTH_2301594	MF
GO:0006508	MYCTH_2306052	BP
GO:0006096	MYCTH_2066697	BP
GO:0004396	MYCTH_2306777	MF
GO:0005975	MYCTH_2306777	BP
GO:0055085	MYCTH_2303111	BP
GO:0055085	MYCTH_2308494	BP
GO:0006490	MYCTH_2304301	BP
GO:0070006	MYCTH_2302700	MF
GO:0005835	MYCTH_2310228	CC
GO:0004314	MYCTH_2310228	MF
GO:0006506	MYCTH_2300547	BP
GO:0008270	MYCTH_2060623	MF
GO:0045493	MYCTH_104628	BP
GO:0005975	MYCTH_104628	BP
GO:0015986	MYCTH_2309800	BP
GO:0055085	MYCTH_79030	BP
GO:0006355	MYCTH_2312830	BP
GO:0006351	MYCTH_2312830	BP
GO:0046872	MYCTH_2304947	MF
GO:0022857	MYCTH_100401	MF
GO:0003723	MYCTH_2310659	MF
GO:0042254	MYCTH_2310659	BP
GO:0006468	MYCTH_2299619	BP
GO:0005665	MYCTH_2302244	CC
GO:0003899	MYCTH_2302244	MF
GO:0046983	MYCTH_2302244	MF
GO:0006807	MYCTH_63965	BP
GO:0006542	MYCTH_63965	BP
GO:0044183	MYCTH_2297694	MF
GO:0016020	MYCTH_105575	CC
GO:0015696	MYCTH_105575	BP
GO:0018216	MYCTH_2312491	BP
GO:0043631	MYCTH_2304517	BP
GO:0005634	MYCTH_2304517	CC
GO:0005524	MYCTH_2299043	MF
GO:0005506	MYCTH_2306216	MF
GO:0006355	MYCTH_2299657	BP
GO:0051536	MYCTH_2309883	MF
GO:0006014	MYCTH_2299427	BP
GO:0006096	MYCTH_2304931	BP
GO:0006355	MYCTH_2066181	BP
GO:0006351	MYCTH_2066181	BP
GO:0022857	MYCTH_2297268	MF
GO:0016887	MYCTH_2310240	MF
GO:0005681	MYCTH_2301009	CC
GO:0008270	MYCTH_2129999	MF
GO:0005524	MYCTH_2312273	MF
GO:0140647	MYCTH_78977	NA
GO:0035098	MYCTH_2299279	CC
GO:0005975	MYCTH_116157	BP
GO:0006468	MYCTH_2308681	BP
GO:0007264	MYCTH_2116312	BP
GO:0043047	MYCTH_100975	MF
GO:0005506	MYCTH_2306031	MF
GO:0016705	MYCTH_2060315	MF
GO:0005975	MYCTH_2305738	BP
GO:0030163	MYCTH_2295098	BP
GO:0016887	MYCTH_2295098	MF
GO:0042254	MYCTH_2088876	BP
GO:0008235	MYCTH_84377	MF
GO:0006281	MYCTH_2312387	BP
GO:0005524	MYCTH_2049301	MF
GO:0031071	MYCTH_2300189	MF
GO:0006488	MYCTH_2294795	BP
GO:0005975	MYCTH_2309575	BP
GO:0033588	MYCTH_2312723	CC
GO:0006289	MYCTH_2297044	BP
GO:0006281	MYCTH_2297044	BP
GO:0016597	MYCTH_2299023	MF
GO:0006207	MYCTH_2299023	BP
GO:0046872	MYCTH_2299023	MF
GO:0016743	MYCTH_2299023	MF
GO:0016705	MYCTH_2306945	MF
GO:0106073	MYCTH_2069347	MF
GO:0030515	MYCTH_115052	MF
GO:0006355	MYCTH_2304956	BP
GO:0042147	MYCTH_2294367	BP
GO:0009052	MYCTH_2299676	BP
GO:0006412	MYCTH_2096341	BP
GO:0005840	MYCTH_2096341	CC
GO:0005524	MYCTH_2301237	MF
GO:0016021	MYCTH_2301237	CC
GO:0043547	MYCTH_2302356	BP
GO:0005634	MYCTH_2302356	CC
GO:0051056	MYCTH_2302356	BP
GO:0030176	MYCTH_2315106	CC
GO:0008270	MYCTH_2308457	MF
GO:0016705	MYCTH_2305689	MF
GO:0006351	MYCTH_2299338	BP
GO:0016887	MYCTH_2312728	MF
GO:0006749	MYCTH_2310989	BP
GO:0055085	MYCTH_2115405	BP
GO:0051603	MYCTH_112442	BP
GO:0008270	MYCTH_2123217	MF
GO:0005975	MYCTH_2125938	BP
GO:0004519	MYCTH_2297685	MF
GO:0006355	MYCTH_2132970	BP
GO:0006471	MYCTH_2132970	BP
GO:0006351	MYCTH_2132970	BP
GO:0016887	MYCTH_101623	MF
GO:0016538	MYCTH_2310143	MF
GO:0055085	MYCTH_2312546	BP
GO:0055085	MYCTH_2312467	BP
GO:0016021	MYCTH_2312467	CC
GO:0055085	MYCTH_2118664	BP
GO:0000287	MYCTH_2296399	MF
GO:0000775	MYCTH_2303810	CC
GO:0003678	MYCTH_2295747	MF
GO:0005524	MYCTH_2295747	MF
GO:0005524	MYCTH_2306707	MF
GO:0018343	MYCTH_2306596	BP
GO:0006355	MYCTH_2300984	BP
GO:0045261	MYCTH_2079768	CC
GO:0055085	MYCTH_101107	BP
GO:0008324	MYCTH_53804	MF
GO:0006355	MYCTH_122893	BP
GO:0031390	MYCTH_2310511	CC
GO:0008270	MYCTH_2309107	MF
GO:0006367	MYCTH_2300006	BP
GO:0016627	MYCTH_2144392	MF
GO:0006413	MYCTH_2310421	BP
GO:0005739	MYCTH_2312533	CC
GO:0006116	MYCTH_2304268	BP
GO:0046416	MYCTH_2296164	BP
GO:0004527	MYCTH_109078	MF
GO:0008270	MYCTH_109078	MF
GO:0005506	MYCTH_2294240	MF
GO:0005975	MYCTH_111088	BP
GO:0001056	MYCTH_62866	MF
GO:0046983	MYCTH_62866	MF
GO:0042450	MYCTH_2307770	BP
GO:0006974	MYCTH_2311002	BP
GO:0055085	MYCTH_50920	BP
GO:0005737	MYCTH_2307321	CC
GO:0033588	MYCTH_78432	CC
GO:0006355	MYCTH_10175	BP
GO:0006351	MYCTH_10175	BP
GO:0015629	MYCTH_2310869	CC
GO:0009231	MYCTH_2306540	BP
GO:0070006	MYCTH_2306697	MF
GO:0016887	MYCTH_2296585	MF
GO:0006355	MYCTH_73877	BP
GO:0006351	MYCTH_73877	BP
GO:0008234	MYCTH_2297668	MF
GO:0005975	MYCTH_103032	BP
GO:0005840	MYCTH_2311591	CC
GO:0006412	MYCTH_2311591	BP
GO:0055085	MYCTH_2305305	BP
GO:0008081	MYCTH_2300786	MF
GO:0005524	MYCTH_2304063	MF
GO:0006468	MYCTH_2304063	BP
GO:0070577	MYCTH_108304	MF
GO:0030163	MYCTH_2076503	BP
GO:0016887	MYCTH_2076503	MF
GO:0008081	MYCTH_2300779	MF
GO:0032040	MYCTH_2296169	CC
GO:0051082	MYCTH_2304570	MF
GO:0030544	MYCTH_2304570	MF
GO:0008474	MYCTH_2310394	MF
GO:0006508	MYCTH_2301014	BP
GO:0030150	MYCTH_87315	BP
GO:0006355	MYCTH_93700	BP
GO:0004816	MYCTH_2308647	MF
GO:0004812	MYCTH_2308647	MF
GO:0034508	MYCTH_2142250	BP
GO:0000290	MYCTH_2303547	BP
GO:0055085	MYCTH_108475	BP
GO:0005840	MYCTH_2064349	CC
GO:0008131	MYCTH_2311035	MF
GO:0006012	MYCTH_2310252	BP
GO:0006468	MYCTH_2310429	BP
GO:0009272	MYCTH_2310429	BP
GO:0006357	MYCTH_109817	BP
GO:0003755	MYCTH_2303035	MF
GO:0055085	MYCTH_2313227	BP
GO:0051536	MYCTH_2124443	MF
GO:0005524	MYCTH_2299876	MF
GO:0006468	MYCTH_2299876	BP
GO:0004386	MYCTH_104059	MF
GO:0016818	MYCTH_104059	MF
GO:0016579	MYCTH_2309342	BP
GO:0006913	MYCTH_2310644	BP
GO:0006351	MYCTH_2303305	BP
GO:0005840	MYCTH_2312253	CC
GO:0008236	MYCTH_2303695	MF
GO:0005524	MYCTH_2309195	MF
GO:0006474	MYCTH_114738	BP
GO:0016020	MYCTH_2306984	CC
GO:0016021	MYCTH_2306984	CC
GO:0006508	MYCTH_111035	BP
GO:0016021	MYCTH_2298841	CC
GO:0004812	MYCTH_2306029	MF
GO:0005524	MYCTH_2306029	MF
GO:0005524	MYCTH_2302763	MF
GO:0006468	MYCTH_2302763	BP
GO:0016791	MYCTH_2300403	MF
GO:0008236	MYCTH_2297469	MF
GO:0005737	MYCTH_2297063	CC
GO:0006499	MYCTH_2308395	BP
GO:0006904	MYCTH_2302374	BP
GO:0090522	MYCTH_2302374	BP
GO:0140658	MYCTH_2308880	NA
GO:0055085	MYCTH_82100	BP
GO:0033617	MYCTH_2315637	BP
GO:0001682	MYCTH_2306857	BP
GO:0030001	MYCTH_2306857	BP
GO:0015986	MYCTH_2316407	BP
GO:0000956	MYCTH_2050348	BP
GO:0042729	MYCTH_2299067	CC
GO:0005975	MYCTH_78568	BP
GO:1990593	MYCTH_2305598	MF
GO:0140658	MYCTH_2300299	NA
GO:0006351	MYCTH_2299306	BP
GO:0016829	MYCTH_2294099	MF
GO:0006468	MYCTH_2305107	BP
GO:0006355	MYCTH_2310947	BP
GO:0003724	MYCTH_2310999	MF
GO:0005524	MYCTH_2310999	MF
GO:0005975	MYCTH_2307767	BP
GO:0030001	MYCTH_2299322	BP
GO:0046961	MYCTH_2297977	MF
GO:0006086	MYCTH_2297263	BP
GO:0005975	MYCTH_108416	BP
GO:0006357	MYCTH_2302765	BP
GO:0006355	MYCTH_2305556	BP
GO:0009072	MYCTH_85068	BP
GO:0015689	MYCTH_2300334	BP
GO:0140658	MYCTH_2299158	NA
GO:0005975	MYCTH_90182	BP
GO:0008233	MYCTH_2064824	MF
GO:0005840	MYCTH_2145592	CC
GO:0005975	MYCTH_55717	BP
GO:0005737	MYCTH_2080506	CC
GO:0005524	MYCTH_2312789	MF
GO:0005975	MYCTH_109566	BP
GO:0005975	MYCTH_80104	BP
GO:0030151	MYCTH_2300183	MF
GO:0030001	MYCTH_2303876	BP
GO:0005840	MYCTH_2300408	CC
GO:0006413	MYCTH_2308558	BP
GO:0006611	MYCTH_2309153	BP
GO:0031267	MYCTH_2309153	MF
GO:0016020	MYCTH_2311495	CC
GO:0006357	MYCTH_2301973	BP
GO:0042729	MYCTH_73682	CC
GO:0006355	MYCTH_73682	BP
GO:0031267	MYCTH_2309332	MF
GO:0016705	MYCTH_112051	MF
GO:0016462	MYCTH_2096434	MF
GO:0006177	MYCTH_2096434	BP
GO:0055085	MYCTH_2307310	BP
GO:0016491	MYCTH_99853	MF
GO:0005524	MYCTH_2311660	MF
GO:0003724	MYCTH_2311660	MF
GO:0006355	MYCTH_2299061	BP
GO:0019752	MYCTH_2305575	BP
GO:0030060	MYCTH_2305575	MF
GO:0016615	MYCTH_2305575	MF
GO:0016020	MYCTH_2297573	CC
GO:0042729	MYCTH_2306824	CC
GO:0003700	MYCTH_2307010	MF
GO:0006355	MYCTH_44521	BP
GO:0006351	MYCTH_44521	BP
GO:0045047	MYCTH_72822	BP
GO:1990547	MYCTH_2316652	BP
GO:0009982	MYCTH_58299	MF
GO:0055085	MYCTH_2306033	BP
GO:1902412	MYCTH_2306719	BP
GO:0006260	MYCTH_2307970	BP
GO:0006281	MYCTH_2313004	BP
GO:0051382	MYCTH_2311445	BP
GO:0033971	MYCTH_2314839	MF
GO:0055085	MYCTH_2115336	BP
GO:0120009	MYCTH_2142599	BP
GO:0031146	MYCTH_2296139	BP
GO:0016052	MYCTH_78540	BP
GO:0016052	MYCTH_2302223	BP
GO:0032012	MYCTH_2305515	BP
GO:0005840	MYCTH_2107102	CC
GO:0006412	MYCTH_2107102	BP
GO:0007165	MYCTH_2302206	BP
GO:0016887	MYCTH_2310676	MF
GO:0006355	MYCTH_2299922	BP
GO:0016298	MYCTH_2301834	MF
GO:0030170	MYCTH_2309422	MF
GO:0030123	MYCTH_2310471	CC
GO:0004828	MYCTH_2301210	MF
GO:0004812	MYCTH_2301210	MF
GO:0010484	MYCTH_2300056	MF
GO:0006355	MYCTH_2300056	BP
GO:0005840	MYCTH_83980	CC
GO:0055085	MYCTH_2300600	BP
GO:0003723	MYCTH_2314770	MF
GO:0020037	MYCTH_2296450	MF
GO:0016192	MYCTH_80081	BP
GO:0046556	MYCTH_42071	MF
GO:0008278	MYCTH_2031554	CC
GO:0016272	MYCTH_2296918	CC
GO:0006470	MYCTH_2311481	BP
GO:0008061	MYCTH_2308758	MF
GO:0006979	MYCTH_2300931	BP
GO:0006457	MYCTH_2311921	BP
GO:0016887	MYCTH_2311921	MF
GO:0006633	MYCTH_68164	BP
GO:0043130	MYCTH_2307037	MF
GO:0008236	MYCTH_2299092	MF
GO:0006627	MYCTH_2299092	BP
GO:0048038	MYCTH_2295737	MF
GO:0016021	MYCTH_2297811	CC
GO:0055085	MYCTH_2308103	BP
GO:0030276	MYCTH_2298240	MF
GO:0006749	MYCTH_2313641	BP
GO:0030001	MYCTH_2307966	BP
GO:0006352	MYCTH_2311537	BP
GO:0006289	MYCTH_109373	BP
GO:0006122	MYCTH_2091473	BP
GO:0008236	MYCTH_80274	MF
GO:0045944	MYCTH_2306768	BP
GO:0003899	MYCTH_2314258	MF
GO:0005743	MYCTH_2316753	CC
GO:0016887	MYCTH_73867	MF
GO:0016575	MYCTH_62332	BP
GO:0070006	MYCTH_2127963	MF
GO:0070917	MYCTH_2309770	MF
GO:0006139	MYCTH_2302247	BP
GO:0051087	MYCTH_2306260	MF
GO:0051879	MYCTH_2306260	MF
GO:0035556	MYCTH_2144606	BP
GO:0022857	MYCTH_2296643	MF
GO:0005992	MYCTH_2082262	BP
GO:0006605	MYCTH_2298552	BP
GO:0046872	MYCTH_2297338	MF
GO:0006355	MYCTH_102871	BP
GO:0006351	MYCTH_102871	BP
GO:0003824	MYCTH_2308790	MF
GO:0016567	MYCTH_2300922	BP
GO:0005524	MYCTH_2295177	MF
GO:0006468	MYCTH_2295177	BP
GO:0005975	MYCTH_101354	BP
GO:0006334	MYCTH_2302217	BP
GO:0005524	MYCTH_2294433	MF
GO:0016021	MYCTH_2294433	CC
GO:0005975	MYCTH_2087807	BP
GO:0016491	MYCTH_2304452	MF
GO:0005840	MYCTH_2314728	CC
GO:0006412	MYCTH_2314728	BP
GO:0009098	MYCTH_2304102	BP
GO:0005524	MYCTH_2128775	MF
GO:0005732	MYCTH_2307401	CC
GO:0005975	MYCTH_37570	BP
